               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.063545,           0.0018292,           0.0044926,             0.79637,             0.56472,             0.62231,             0.38799,            0.061818,             0.01695,           0.0043439,          0.00094183,          0.00094183,          0.00094183
                 155,            0.064004,           0.0018292,           0.0045201,             0.79752,             0.56476,             0.62337,             0.38832,            0.061813,            0.016951,           0.0043388,          0.00093112,          0.00093112,          0.00093112
                 156,            0.063797,           0.0018298,           0.0045004,              0.7942,             0.56806,             0.62381,             0.38826,            0.061802,            0.016952,           0.0043278,          0.00092041,          0.00092041,          0.00092041
                 157,            0.063943,            0.001834,            0.004482,             0.79109,              0.5698,             0.62285,             0.38851,            0.061797,            0.016944,            0.004321,          0.00090971,          0.00090971,          0.00090971
                 158,            0.063936,           0.0018291,            0.004533,             0.78734,             0.57057,             0.62305,             0.38864,            0.061797,            0.016945,           0.0043174,            0.000899,            0.000899,            0.000899
                 159,            0.064029,           0.0018302,           0.0045173,             0.78994,             0.56969,             0.62231,             0.38854,            0.061792,             0.01694,           0.0043202,          0.00088829,          0.00088829,          0.00088829
                 160,            0.064045,           0.0018385,           0.0045116,             0.78722,             0.57273,             0.62339,             0.38901,            0.061775,            0.016936,           0.0043204,          0.00087759,          0.00087759,          0.00087759
                 161,            0.064099,           0.0018457,           0.0044828,             0.78568,             0.57092,             0.62291,             0.38867,             0.06177,            0.016934,           0.0043193,          0.00086688,          0.00086688,          0.00086688
                 162,            0.063661,           0.0018076,           0.0044502,             0.78307,             0.57065,             0.62196,             0.38829,             0.06176,            0.016932,           0.0043124,          0.00085617,          0.00085617,          0.00085617
                 163,            0.063897,           0.0018366,           0.0044689,             0.78379,             0.57153,             0.62293,             0.38867,            0.061761,            0.016934,           0.0043092,          0.00084547,          0.00084547,          0.00084547
                 164,            0.063863,           0.0018481,           0.0044844,             0.78477,             0.57209,             0.62339,             0.38917,            0.061748,            0.016935,           0.0043057,          0.00083476,          0.00083476,          0.00083476
                 165,             0.06342,             0.00182,           0.0043952,                0.79,             0.57031,             0.62367,             0.38931,            0.061741,            0.016928,           0.0043062,          0.00082405,          0.00082405,          0.00082405
                 166,            0.063921,           0.0018352,           0.0044772,             0.78481,             0.57039,             0.62285,             0.38921,            0.061745,             0.01693,           0.0043075,          0.00081335,          0.00081335,          0.00081335
                 167,            0.063705,           0.0018208,            0.004442,             0.78953,             0.56832,              0.6228,             0.38941,            0.061737,            0.016932,           0.0043061,          0.00080264,          0.00080264,          0.00080264
                 168,            0.063337,           0.0018047,           0.0044134,             0.78779,             0.57024,             0.62258,             0.38982,            0.061726,            0.016926,           0.0043022,          0.00079193,          0.00079193,          0.00079193
                 169,            0.063581,           0.0018279,            0.004433,             0.79373,             0.56672,             0.62232,             0.38942,            0.061717,            0.016914,            0.004302,          0.00078122,          0.00078122,          0.00078122
                 170,             0.06379,           0.0017919,           0.0044532,             0.79368,              0.5683,             0.62304,             0.38962,            0.061724,            0.016899,           0.0043021,          0.00077052,          0.00077052,          0.00077052
                 171,            0.063476,           0.0018085,           0.0044429,             0.78867,             0.57265,             0.62429,             0.38988,            0.061726,            0.016891,           0.0043019,          0.00075981,          0.00075981,          0.00075981
                 172,            0.063413,           0.0018263,           0.0044038,             0.78966,             0.57264,             0.62393,             0.39013,             0.06171,            0.016885,           0.0043013,           0.0007491,           0.0007491,           0.0007491
                 173,            0.063274,           0.0018237,           0.0043843,             0.79047,             0.57464,             0.62458,             0.39034,            0.061698,            0.016884,           0.0043021,           0.0007384,           0.0007384,           0.0007384
                 174,            0.063263,           0.0018169,           0.0043669,             0.78903,             0.57337,             0.62458,             0.39034,            0.061698,            0.016888,           0.0043026,          0.00072769,          0.00072769,          0.00072769
                 175,            0.063075,            0.001805,           0.0043614,             0.79102,             0.57371,             0.62553,             0.39047,            0.061684,            0.016883,           0.0043005,          0.00071698,          0.00071698,          0.00071698
                 176,            0.063332,           0.0017966,           0.0043915,             0.79394,             0.57188,             0.62482,             0.39044,            0.061669,            0.016881,           0.0043021,          0.00070627,          0.00070627,          0.00070627
                 177,            0.063235,           0.0018064,           0.0043548,             0.79636,             0.57152,             0.62518,             0.39059,            0.061656,            0.016877,           0.0042997,          0.00069557,          0.00069557,          0.00069557
                 178,            0.063453,           0.0018013,           0.0043961,             0.79733,             0.57193,              0.6247,              0.3908,            0.061659,             0.01687,           0.0042974,          0.00068486,          0.00068486,          0.00068486
                 179,             0.06306,           0.0017999,           0.0043694,             0.79425,             0.57291,             0.62556,             0.39113,            0.061641,            0.016864,           0.0042976,          0.00067415,          0.00067415,          0.00067415
                 180,            0.063126,           0.0017814,           0.0043719,             0.79097,             0.57276,             0.62534,               0.391,             0.06163,            0.016857,           0.0042958,          0.00066345,          0.00066345,          0.00066345
                 181,            0.062978,           0.0018008,           0.0043373,             0.79028,              0.5723,             0.62471,             0.39135,            0.061634,            0.016855,           0.0042939,          0.00065274,          0.00065274,          0.00065274
                 182,            0.063191,           0.0017801,           0.0044069,              0.7924,              0.5725,             0.62463,             0.39133,            0.061622,            0.016849,           0.0042949,          0.00064203,          0.00064203,          0.00064203
                 183,            0.063366,           0.0018032,           0.0043705,              0.7886,             0.57334,             0.62491,             0.39149,            0.061626,             0.01685,           0.0042955,          0.00063133,          0.00063133,          0.00063133
                 184,            0.063335,           0.0017902,           0.0043625,             0.78369,             0.57638,             0.62641,             0.39163,            0.061617,             0.01685,           0.0042972,          0.00062062,          0.00062062,          0.00062062
                 185,            0.063044,           0.0017893,           0.0043504,              0.7838,              0.5744,             0.62599,             0.39205,            0.061616,            0.016852,           0.0042915,          0.00060991,          0.00060991,          0.00060991
                 186,            0.063085,           0.0017814,           0.0043602,             0.78346,              0.5756,             0.62643,             0.39217,            0.061611,            0.016859,           0.0042888,           0.0005992,           0.0005992,           0.0005992
                 187,            0.062918,           0.0018025,           0.0043095,             0.78416,             0.57484,             0.62572,             0.39243,            0.061602,            0.016863,           0.0042886,           0.0005885,           0.0005885,           0.0005885
                 188,            0.063026,           0.0017933,           0.0043029,             0.78732,             0.57352,             0.62685,             0.39274,            0.061605,            0.016863,           0.0042859,          0.00057779,          0.00057779,          0.00057779
                 189,            0.063084,           0.0018002,           0.0043254,             0.79054,             0.57189,             0.62577,             0.39235,              0.0616,             0.01686,           0.0042849,          0.00056708,          0.00056708,          0.00056708
                 190,            0.063043,           0.0017873,           0.0043394,             0.79497,             0.57191,             0.62587,             0.39241,            0.061602,            0.016851,           0.0042811,          0.00055638,          0.00055638,          0.00055638
                 191,            0.062567,           0.0017538,           0.0042727,             0.79554,             0.57067,             0.62644,             0.39338,            0.061601,             0.01684,           0.0042759,          0.00054567,          0.00054567,          0.00054567
                 192,            0.062481,           0.0017745,           0.0042838,             0.80186,             0.56988,             0.62689,             0.39303,            0.061593,            0.016835,           0.0042714,          0.00053496,          0.00053496,          0.00053496
                 193,            0.063046,           0.0017956,           0.0043151,             0.80518,             0.57009,             0.62765,             0.39352,            0.061593,            0.016825,           0.0042686,          0.00052426,          0.00052426,          0.00052426
                 194,            0.062913,           0.0017856,           0.0043201,             0.79436,             0.57258,             0.62655,             0.39304,            0.061591,            0.016816,           0.0042708,          0.00051355,          0.00051355,          0.00051355
                 195,            0.062674,           0.0017639,           0.0042743,             0.79547,             0.57311,             0.62748,             0.39294,            0.061587,            0.016808,           0.0042703,          0.00050284,          0.00050284,          0.00050284
                 196,            0.062491,           0.0017569,           0.0042389,             0.79594,             0.57451,             0.62842,             0.39328,            0.061586,            0.016802,           0.0042748,          0.00049214,          0.00049214,          0.00049214
                 197,            0.062386,           0.0017453,           0.0042856,             0.79833,             0.57267,             0.62682,             0.39342,            0.061566,            0.016807,           0.0042736,          0.00048143,          0.00048143,          0.00048143
                 198,            0.062788,           0.0017691,           0.0042722,             0.79902,             0.57323,             0.62687,             0.39365,            0.061554,            0.016812,           0.0042696,          0.00047072,          0.00047072,          0.00047072
                 199,            0.062658,           0.0017584,           0.0042254,             0.79735,             0.57342,             0.62746,             0.39382,            0.061537,            0.016816,            0.004266,          0.00046001,          0.00046001,          0.00046001
